Video ID,Likes,Time,Comment
dhAmMXCBIcg,0,2021-02-02T23:43:08Z,early gang
dhAmMXCBIcg,0,2021-02-02T23:43:07Z,That intro though.
dhAmMXCBIcg,0,2021-02-02T23:43:05Z,THAT INTRO WAS CLEEEEEEEAN
dhAmMXCBIcg,0,2021-02-02T23:43:04Z,Oooh new vid
dhAmMXCBIcg,0,2021-02-02T23:43:03Z,My guy&#39;s like here&#39;s another video of me making phones look good in my hands
dhAmMXCBIcg,1,2021-02-02T23:43:03Z,This intro is absolutely beautiful
dhAmMXCBIcg,0,2021-02-02T23:42:56Z,Pictures are also softer than Pixel 4 XL.
dhAmMXCBIcg,0,2021-02-02T23:42:56Z,The editing and the whole video design is superb in this one 🔥
dhAmMXCBIcg,0,2021-02-02T23:42:55Z,"so... actually s21 plus and ultra are completely useless and just for making money, arent they?"
dhAmMXCBIcg,4,2021-02-02T23:42:43Z,The way Samsung has evolved since the first s series is astonishing
dhAmMXCBIcg,0,2021-02-02T23:42:40Z,Would you pick this phone over s20 fe 5g?
dhAmMXCBIcg,1,2021-02-02T23:42:38Z,Them Intros looking the best I&#39;ve seen out of all of YouTube
dhAmMXCBIcg,0,2021-02-02T23:42:38Z,I&#39;m just                    making a<br>comment              for those<br>  who have           got phones<br> that have a       notch in them.<br>Maybe they&#39;ll   stop doing it<br>                someday.
dhAmMXCBIcg,0,2021-02-02T23:42:29Z,These phone cameras are getting next level!
dhAmMXCBIcg,0,2021-02-02T23:42:25Z,Oneplus 9 better be $150 lower than 2020.
dhAmMXCBIcg,44,2021-02-02T23:42:24Z,Best advertising is being praised by MKBHD<br><br>Worst advertising is getting roasted by MKBHD
dhAmMXCBIcg,0,2021-02-02T23:42:23Z,That intro was insane!
dhAmMXCBIcg,1,2021-02-02T23:42:22Z,One week in with the S21 and Im happy with it. Battery could last a little longer but working from home I&#39;m using it nonstop so it might last longer in a normal setting.
dhAmMXCBIcg,1,2021-02-02T23:42:19Z,That intro tho
dhAmMXCBIcg,0,2021-02-02T23:42:15Z,"Looks like a REALLY promising phone. I don&#39;t know about the plastic  back especially when the note... you know, was so criticized for it. Great vid!"
dhAmMXCBIcg,0,2021-02-02T23:42:14Z,Can they make one that has a really good camera/video &amp; has lots of memory?!?!!
dhAmMXCBIcg,0,2021-02-02T23:42:12Z,"Christ, that intro sequence was fucking amazing"
dhAmMXCBIcg,0,2021-02-02T23:42:10Z,Great review
dhAmMXCBIcg,0,2021-02-02T23:42:06Z,I have the S21 Ultra and portrait mode is way worse than Pixel 4 XL. Are you saying the regular S21 is better?
dhAmMXCBIcg,0,2021-02-02T23:42:02Z,A lot of Samsung phones look the same to me lol
dhAmMXCBIcg,0,2021-02-02T23:42:00Z,The intro was 🔥
dhAmMXCBIcg,0,2021-02-02T23:41:59Z,That intro 🔥🔥
dhAmMXCBIcg,0,2021-02-02T23:41:57Z,Funny hairstyle. Lol.
dhAmMXCBIcg,0,2021-02-02T23:41:57Z,Samsung scammed us by just improving the ultra wide just to call it s21 ultra 😂
dhAmMXCBIcg,0,2021-02-02T23:41:53Z,"I fell in love with the phone, review, and that MF SHIRT!!!"
dhAmMXCBIcg,0,2021-02-02T23:41:46Z,Watching on my S21 😎
dhAmMXCBIcg,0,2021-02-02T23:41:42Z,"Everything is dark mode. My phone is dark mode, my case is dark mode, YouTube is dark mode, your intro is dark mode and even you are da-"
dhAmMXCBIcg,0,2021-02-02T23:41:34Z,Samsung is doing good job in terms of cool designing
dhAmMXCBIcg,0,2021-02-02T23:41:33Z,Regular request for that wallpaper. Does anyone know where it is from..?
dhAmMXCBIcg,0,2021-02-02T23:41:30Z,Nice video bro <br>I make phone comparison video
dhAmMXCBIcg,0,2021-02-02T23:41:25Z,I am waiting for Samsung amd collab
dhAmMXCBIcg,0,2021-02-02T23:41:23Z,nah
dhAmMXCBIcg,1,2021-02-02T23:41:22Z,Intros=Legendary.
dhAmMXCBIcg,0,2021-02-02T23:41:11Z,"As a salesperson of the new Samsung phones, I am told the reason for the 1080p choice was because 80% of people never changed the resolution settings"
dhAmMXCBIcg,1,2021-02-02T23:41:07Z,Teddy Fresh shoutout!
dhAmMXCBIcg,0,2021-02-02T23:41:05Z,Bruh that intro
dhAmMXCBIcg,0,2021-02-02T23:41:02Z,Anyone else feel like Marques&#39; presenting skills hit a new level in this video?
dhAmMXCBIcg,0,2021-02-02T23:40:52Z,Mst????? ... Don&#39;t!!!
dhAmMXCBIcg,14,2021-02-02T23:40:51Z,S22: the whole back is a camera.<br>S23: the whole phone is a camera.
dhAmMXCBIcg,1,2021-02-02T23:40:42Z,Me who only uses the 1440p ☹
dhAmMXCBIcg,0,2021-02-02T23:40:39Z,using s21 for like a week now. I love it
dhAmMXCBIcg,0,2021-02-02T23:40:38Z,"3000 likes : 30 dislikes, nice ratio"
dhAmMXCBIcg,5,2021-02-02T23:40:25Z,"The edits are on point. I mean, dat intro &lt;3"
dhAmMXCBIcg,0,2021-02-02T23:40:25Z,Here first
dhAmMXCBIcg,0,2021-02-02T23:40:24Z,I think it has to be mentioned that for the longest time iPhones were at 720p and no one batted an eyelid. Now I think they&#39;re at 1080 (maybe?) but I think it is wise for Android phone manufacturers to realize that a large portion of the population doesn&#39;t care
dhAmMXCBIcg,0,2021-02-02T23:40:22Z,Hell of an intro marques
dhAmMXCBIcg,0,2021-02-02T23:40:20Z,"Reality in the US: Samsung removed the charger and earphones from the box, but cut the price on the S21 by $200!<br>Reality in Brazil: Samsung removed the charger and earphones from the box, but ELEVATED the price on the standard S21 to cost double of the S20 PLUS current price ($558 vs $1117)!"
dhAmMXCBIcg,0,2021-02-02T23:40:19Z,Please review Iqoo 7 BMW edition...
dhAmMXCBIcg,0,2021-02-02T23:40:18Z,That intro though.....are these the new people you’ve been hiring?!
dhAmMXCBIcg,1,2021-02-02T23:40:09Z,The intros never stop being amazing!
dhAmMXCBIcg,0,2021-02-02T23:40:09Z,bro plz plz plz do s21 plus ..........
dhAmMXCBIcg,0,2021-02-02T23:40:04Z,Feel like buying one right now
dhAmMXCBIcg,0,2021-02-02T23:40:03Z,The fastest chip in an ANDROID phone. This is still struggling to catch up to the A13
dhAmMXCBIcg,0,2021-02-02T23:40:01Z,That intro tho
dhAmMXCBIcg,0,2021-02-02T23:39:55Z,Galaxy 🧠
dhAmMXCBIcg,0,2021-02-02T23:39:55Z,I&#39;m earlier than a white dad at an airport
dhAmMXCBIcg,0,2021-02-02T23:39:55Z,"I really prefer 21 Ultra, I might kinda get it.😏"
dhAmMXCBIcg,0,2021-02-02T23:39:51Z,The United States 🇺🇸 is NOT a region!
dhAmMXCBIcg,1,2021-02-02T23:39:50Z,Just got Rick rolled by a lays chips ad
dhAmMXCBIcg,0,2021-02-02T23:39:49Z,DAWG GIMME DAT
dhAmMXCBIcg,0,2021-02-02T23:39:45Z,When is Snapchat going to work with Androids so my selfies don&#39;t make me look more like a potato than I already do?
dhAmMXCBIcg,1,2021-02-02T23:39:39Z,Sometimes reading comments make me feel like I have friends :)
dhAmMXCBIcg,0,2021-02-02T23:39:38Z,I love this one
dhAmMXCBIcg,0,2021-02-02T23:39:38Z,"The 3 hour thumbnail brainstorming paid off i think, never clicked that fast on a video."
dhAmMXCBIcg,0,2021-02-02T23:39:37Z,The intros are getting more and more crazy
dhAmMXCBIcg,0,2021-02-02T23:39:35Z,No expandable storage and no headphone jack is a big naw from me lol
dhAmMXCBIcg,0,2021-02-02T23:39:32Z,"S20FE here, using 120hz on 1080p, and won&#39;t switch. I don&#39;t think you need more than 1080p on a such small screen tbh, but hey. <br>Also plastic or glass, I&#39;d go with plastic all day. First of all, I always put a case on my phone. So I don&#39;t even touch or see the back of it. And then, if you drop it, it won&#39;t freaking shatter."
dhAmMXCBIcg,0,2021-02-02T23:39:32Z,Nice intro!
dhAmMXCBIcg,0,2021-02-02T23:39:29Z,That floating phone!!!!???? 😳
dhAmMXCBIcg,13,2021-02-02T23:39:28Z,Apple: removes charger<br>Samsung: mocks Apple<br>Also Samsung: removes charger
dhAmMXCBIcg,0,2021-02-02T23:39:25Z,Thoughts on the s21+?
dhAmMXCBIcg,0,2021-02-02T23:39:21Z,The thing that makes me sad is that it hasn&#39;t got a 1440p display. Ima stick with my S10+ :-/
dhAmMXCBIcg,1,2021-02-02T23:39:21Z,The quality of this man&#39;s videos are insane
dhAmMXCBIcg,0,2021-02-02T23:39:20Z,samsung did a great job and i may buy a samsung phone since the s2
dhAmMXCBIcg,0,2021-02-02T23:39:18Z,"PLEASE STOP the zoom in, pause, zoom out with every other sentence. Please."
dhAmMXCBIcg,3,2021-02-02T23:39:18Z,Congrats to everyone who is early and who found this comment. . .
dhAmMXCBIcg,0,2021-02-02T23:39:15Z,Smh Marques videos makes my quarantine keeps getting better even after it has ended
dhAmMXCBIcg,0,2021-02-02T23:39:15Z,❤️❤️
dhAmMXCBIcg,0,2021-02-02T23:39:14Z,Samsungs Pro Photo and Video mode are underrated asf.
dhAmMXCBIcg,0,2021-02-02T23:39:13Z,A keyboard tees seriously doesn&#39;t make sense even if MKBHD wears it.
dhAmMXCBIcg,0,2021-02-02T23:39:12Z,the editing on that intro is fucking next level
dhAmMXCBIcg,0,2021-02-02T23:39:12Z,"8GB RAM, open Chrome 7GB Gone :p"
dhAmMXCBIcg,0,2021-02-02T23:39:07Z,I like ya cut G!
dhAmMXCBIcg,0,2021-02-02T23:39:04Z,That&#39;s ok for Samsung. But I hope few days smartphones are going to become less premium.
dhAmMXCBIcg,0,2021-02-02T23:39:03Z,Notifications come soo late istg
dhAmMXCBIcg,0,2021-02-02T23:39:01Z,That into was fire
dhAmMXCBIcg,116,2021-02-02T23:38:58Z,S21 is the best for emulating classic consoles.
dhAmMXCBIcg,0,2021-02-02T23:38:54Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=123"">2:03</a> is the phone levitating?"
dhAmMXCBIcg,0,2021-02-02T23:38:53Z,That intro is just amazing!
dhAmMXCBIcg,0,2021-02-02T23:38:51Z,I still want an mirco SD slot.
dhAmMXCBIcg,0,2021-02-02T23:38:50Z,"Ultra the nicest android phone, S21 its..its okay"
dhAmMXCBIcg,0,2021-02-02T23:38:49Z,"Zoom camera is 1.1x optical, no 3x"
dhAmMXCBIcg,0,2021-02-02T23:38:48Z,"Heck there is enough phone choices out now that they should start releasing them every 2-3 years because every year it&#39;s mostly minor updates, nothing special. I think I can wait it out. That would give them more time to be innovative and not just put out little rinky-dink changes every year."
dhAmMXCBIcg,0,2021-02-02T23:38:47Z,Give me back MST!!!
dhAmMXCBIcg,0,2021-02-02T23:38:47Z,The intro!!!
dhAmMXCBIcg,0,2021-02-02T23:38:44Z,I would never buy the s21 if it had a snapdragon 765
dhAmMXCBIcg,0,2021-02-02T23:38:43Z,Apple in four
dhAmMXCBIcg,0,2021-02-02T23:38:42Z,YOU ARE THE BEST BROOO
dhAmMXCBIcg,0,2021-02-02T23:38:39Z,"Your review is right on time for me. I switched carriers, same service with a 50% reduction in my monthly bill. Part of that package allowed me to trade in 3 phones and get 3 of these.  I&#39;m hyped because it&#39;ll be a great phone and mine will be lavender. Thank you."
dhAmMXCBIcg,0,2021-02-02T23:38:37Z,"Omg, samsung the best thing ever!"
dhAmMXCBIcg,0,2021-02-02T23:38:34Z,Love it
dhAmMXCBIcg,0,2021-02-02T23:38:32Z,Hold on a li&#39;l bit. Take time to appreciate the intro of this review❤️🔥💯👑
dhAmMXCBIcg,0,2021-02-02T23:38:29Z,Posted 7 minutes ago!? Wow. First time I&#39;m this early!
dhAmMXCBIcg,0,2021-02-02T23:38:28Z,Love the intro
dhAmMXCBIcg,0,2021-02-02T23:38:27Z,The snapdragon 888 is the fastest chip in an &quot;Android&quot; phone and not in &quot;any phone&quot;. Just saying. Great video though. Looks like Samsung killed it this year.
dhAmMXCBIcg,0,2021-02-02T23:38:24Z,Why does it look like a Google phone
dhAmMXCBIcg,0,2021-02-02T23:38:22Z,The editing in this video is absolutely amazing.
dhAmMXCBIcg,0,2021-02-02T23:38:21Z,Would you notice? No
dhAmMXCBIcg,1,2021-02-02T23:38:14Z,"I&#39;m just appreciating the quality of these videos, I loved the intro!"
dhAmMXCBIcg,0,2021-02-02T23:38:13Z,Give me bro plz
dhAmMXCBIcg,0,2021-02-02T23:38:12Z,Love that Daft Punk frame in the background
dhAmMXCBIcg,0,2021-02-02T23:38:02Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=70"">1:10</a> The Cell by C2C"
dhAmMXCBIcg,0,2021-02-02T23:37:56Z,"Shutter speed or focus? <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=395"">6:35</a>"
dhAmMXCBIcg,0,2021-02-02T23:37:56Z,nice
dhAmMXCBIcg,0,2021-02-02T23:37:55Z,One of the best designed Samsung phone in my opinion
dhAmMXCBIcg,0,2021-02-02T23:37:54Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=190"">3:10</a> to <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=194"">3:14</a><br>Maaan this guy and his editing is just what u desire to watch on u tube."
dhAmMXCBIcg,0,2021-02-02T23:37:53Z,Loving these intros you&#39;ve outdone yourself once again
dhAmMXCBIcg,0,2021-02-02T23:37:51Z,Just got mine! 😁
dhAmMXCBIcg,0,2021-02-02T23:37:45Z,6minutes 25k viewws
dhAmMXCBIcg,0,2021-02-02T23:37:44Z,I really don&#39;t get the names of these new phones cause just think of it it was <br>Samsung s10<br>Samsung s20<br>And now Samsung s21 <br>If they did after s10 s20 shouldn&#39;t they made the s21 in s30? I know this is a stupid thing to say that it&#39;s bad or some shit like that but it just doesn&#39;t make any sense
dhAmMXCBIcg,0,2021-02-02T23:37:44Z,Mkb rocking the pink jeans
dhAmMXCBIcg,0,2021-02-02T23:37:42Z,oooooohhhhhhhh that opening shot
dhAmMXCBIcg,0,2021-02-02T23:37:40Z,Damn the intro&#39;s quality production is insane
dhAmMXCBIcg,0,2021-02-02T23:37:39Z,"The S series used to be purely flagships, now it&#39;s 2 categories. <br>Interesting..."
dhAmMXCBIcg,0,2021-02-02T23:37:29Z,That quick representation of AJR!!!! Sweet
dhAmMXCBIcg,0,2021-02-02T23:37:28Z,"In 4-5th grade I used to make jokes about the iphone &quot;17&quot; or the samsung galaxy &quot;20&quot;, and to actualy see it, that&#39;s pretty crazy."
dhAmMXCBIcg,0,2021-02-02T23:37:26Z,if you find this comment you are a real fan
dhAmMXCBIcg,7,2021-02-02T23:37:24Z,"We went from plastic phones to metal then to glass and now back to plastic. Hopefully we go back to metal/aluminum backs next. Those feel the best IMO. And while we are bringing back old design cues, bring back the headphone jack."
dhAmMXCBIcg,1,2021-02-02T23:37:23Z,That intro tho. The animation is amazing 🤯
dhAmMXCBIcg,0,2021-02-02T23:37:22Z,I want one marquis 😬🙄
dhAmMXCBIcg,0,2021-02-02T23:37:22Z,Hi
dhAmMXCBIcg,0,2021-02-02T23:37:20Z,Thalapathy Fans hit like🔥🔥❤️❤️Subscribe my channel for more info
dhAmMXCBIcg,6296,2021-02-02T23:37:17Z,After seeing that intro I&#39;m literally gonna just delete my whole YouTube channel.
dhAmMXCBIcg,0,2021-02-02T23:37:17Z,"For one min, i thought he had an actual keyboard on his shirt 😂"
dhAmMXCBIcg,0,2021-02-02T23:37:14Z,Somehow the quality of this videos keeps getting better
dhAmMXCBIcg,0,2021-02-02T23:37:11Z,I want the wallpaper
dhAmMXCBIcg,3,2021-02-02T23:37:10Z,"Honestly though, Mike Conley is underrated. He lost so much spotlight once he was traded to the Jazz."
dhAmMXCBIcg,0,2021-02-02T23:37:07Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=133"">2:13</a> uM AcCtuAllY iTs PoLyCarBonAtE pLaStiC gEt It rIgHt."
dhAmMXCBIcg,0,2021-02-02T23:37:03Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=120"">2:00</a> for when the review starts"
dhAmMXCBIcg,0,2021-02-02T23:37:03Z,Like Dave 2d said &quot;they will make the s line cheaper so their foldables become their new flagships&quot;
dhAmMXCBIcg,0,2021-02-02T23:36:55Z,"Goddamn, that intro tho"
dhAmMXCBIcg,0,2021-02-02T23:36:54Z,Looking for jobs in Canada ping me
dhAmMXCBIcg,0,2021-02-02T23:36:53Z,I personally thought of it as a more expensive S20FE instead of a cheaper S20...
dhAmMXCBIcg,0,2021-02-02T23:36:53Z,oooooo that opening shot
dhAmMXCBIcg,20,2021-02-02T23:36:51Z,When you’re early it feels like a secret gang here
dhAmMXCBIcg,1,2021-02-02T23:36:50Z,This video is NOTE worthy lol
dhAmMXCBIcg,0,2021-02-02T23:36:49Z,Is it just me or has the editing dramatically improved in 2021 all of a sudden
dhAmMXCBIcg,0,2021-02-02T23:36:49Z,sad times when he doesn&#39;t like peter McKinnon&#39;s new post
dhAmMXCBIcg,0,2021-02-02T23:36:47Z,"The last time I was this early, they had chargers included in phone boxes"
dhAmMXCBIcg,0,2021-02-02T23:36:40Z,Plastic &gt; Glass anyday
dhAmMXCBIcg,0,2021-02-02T23:36:38Z,Will be my next phone.
dhAmMXCBIcg,0,2021-02-02T23:36:38Z,Ad????
dhAmMXCBIcg,0,2021-02-02T23:36:37Z,Loving the AJR plug
dhAmMXCBIcg,0,2021-02-02T23:36:33Z,THAT. INTRO.
dhAmMXCBIcg,0,2021-02-02T23:36:32Z,I love the Google app on the Left ✔️ I&#39;ve always wanted a samsung with it..
dhAmMXCBIcg,0,2021-02-02T23:36:30Z,MKBHD: ✔️
dhAmMXCBIcg,0,2021-02-02T23:36:28Z,Why is this video so god damn PROFESSIONAL
dhAmMXCBIcg,1,2021-02-02T23:36:25Z,Damn that intro tho 🤤
dhAmMXCBIcg,0,2021-02-02T23:36:23Z,No more samsung for me after many years I ended up with an iPhone...they are mimicking them after all 🤷‍♂️
dhAmMXCBIcg,1,2021-02-02T23:36:20Z,Dopest Intro💯🔥
dhAmMXCBIcg,0,2021-02-02T23:36:20Z,:0 he said teddy fresh. H3 fans unite
dhAmMXCBIcg,84,2021-02-02T23:36:18Z,"Ok, that beginning edit was legit amazing"
dhAmMXCBIcg,7,2021-02-02T23:36:18Z,Shout out to Mike Conley in his feature in this review as the most underrated point guard in the NBA.
dhAmMXCBIcg,0,2021-02-02T23:36:18Z,"This is the phone thanos would be carrying, just add infinity stones"
dhAmMXCBIcg,0,2021-02-02T23:36:15Z,Dropping that Teddy Fresh name out! Hell yeah Marques.
dhAmMXCBIcg,1,2021-02-02T23:36:12Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=55"">0:55</a> i love that song and didnt listen to it in a long time!"
dhAmMXCBIcg,0,2021-02-02T23:36:09Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=333"">5:33</a> doesn’t the A14 take that spot?"
dhAmMXCBIcg,0,2021-02-02T23:36:07Z,"Watching your content as a young black creator myself, seeing you enrapture so much vitality and thorough knowledge of your content is a constant inspiration and I feel indebted to you. Thank you!"
dhAmMXCBIcg,1,2021-02-02T23:36:00Z,iPhone 12 Pro Max the best phone in the world 😍👍👍👍
dhAmMXCBIcg,0,2021-02-02T23:36:00Z,Try searching for Huawei nova 7i 😂😂😂
dhAmMXCBIcg,1,2021-02-02T23:36:00Z,"That intro! Sheesh, great video Marques!"
dhAmMXCBIcg,0,2021-02-02T23:35:55Z,S21 is like S20s version<br>And 2021 is like 2020s version
dhAmMXCBIcg,0,2021-02-02T23:35:54Z,that intro song was so fire
dhAmMXCBIcg,0,2021-02-02T23:35:53Z,The intro 3D is insane 👌
dhAmMXCBIcg,0,2021-02-02T23:35:47Z,I&#39;m so early that every comment was written before watching full video.
dhAmMXCBIcg,0,2021-02-02T23:35:43Z,Marques should grow his beard he would look good
dhAmMXCBIcg,0,2021-02-02T23:35:43Z,Love the intro
dhAmMXCBIcg,0,2021-02-02T23:35:41Z,Posted 4 mins ago and I know I am too late for the party already
dhAmMXCBIcg,0,2021-02-02T23:35:39Z,Hi
dhAmMXCBIcg,1,2021-02-02T23:35:37Z,"levitation at <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=123"">2:03</a> is insane!"
dhAmMXCBIcg,0,2021-02-02T23:35:33Z,This is my change to get likes is what everyone is thinking rn
dhAmMXCBIcg,1,2021-02-02T23:35:32Z,"description says series series, idk if that&#39;s an accident or on purpose just wanna help"
dhAmMXCBIcg,0,2021-02-02T23:35:31Z,"Sent my s21 back, the battery life is terrible, had to charge it 3 times a day, very poor battery people"
dhAmMXCBIcg,0,2021-02-02T23:35:31Z,It keeps getting better and better
dhAmMXCBIcg,2,2021-02-02T23:35:30Z,"Am I not seeing something or is that just floating? - <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=124"">2:04</a>"
dhAmMXCBIcg,0,2021-02-02T23:35:30Z,Loving the intros!
dhAmMXCBIcg,0,2021-02-02T23:35:29Z,Intro song is Back and Forth by 20syl !!
dhAmMXCBIcg,0,2021-02-02T23:35:29Z,yo that intro tho.
dhAmMXCBIcg,0,2021-02-02T23:35:28Z,The Dopest intro of any tech video ever!
dhAmMXCBIcg,0,2021-02-02T23:35:27Z,what&#39;s with the background song in the beginning? totally overwhelm your voice
dhAmMXCBIcg,0,2021-02-02T23:35:25Z,Samsung please copy that Intro. 🥺
dhAmMXCBIcg,0,2021-02-02T23:35:23Z,Hey i am early within 14 minutes
dhAmMXCBIcg,0,2021-02-02T23:35:23Z,Hey guys quick question; Android or iPhone ?
dhAmMXCBIcg,0,2021-02-02T23:35:21Z,I like the white intro better
dhAmMXCBIcg,0,2021-02-02T23:35:21Z,Ey somewhat early
dhAmMXCBIcg,0,2021-02-02T23:35:20Z,Yes we already noticed
dhAmMXCBIcg,0,2021-02-02T23:35:16Z,We got ours on launch day mine works just great but my girlfriend is having overheating issues and I&#39;m just throwing out there Just in case and I want to know if anybody else is having results issues
dhAmMXCBIcg,0,2021-02-02T23:35:13Z,Mark your early mark<br>👇
dhAmMXCBIcg,4,2021-02-02T23:35:11Z,This is always the best part of a day. When I see a mkhbd video that was uploaded less than 5 minutes ago.
dhAmMXCBIcg,0,2021-02-02T23:35:10Z,"I think the S21 design is really dope, but they could have come out with better colorways"
dhAmMXCBIcg,0,2021-02-02T23:35:09Z,Bro these intros are surreal!
dhAmMXCBIcg,0,2021-02-02T23:35:09Z,Damn I&#39;m early
dhAmMXCBIcg,7,2021-02-02T23:35:06Z,"To the 1 person that sees this: you’re amazing and cool, stay safe."
dhAmMXCBIcg,0,2021-02-02T23:35:03Z,That intro 😱
dhAmMXCBIcg,0,2021-02-02T23:35:02Z,"Music way too loud in the beginning, I actually thought my Spotify was still running in the background"
dhAmMXCBIcg,0,2021-02-02T23:34:56Z,junk
dhAmMXCBIcg,0,2021-02-02T23:34:55Z,First
dhAmMXCBIcg,41,2021-02-02T23:34:52Z,video: talks about a phone that has great potential <br>Comments: &quot;I like the dark mode  intro&quot;
dhAmMXCBIcg,2,2021-02-02T23:34:51Z,Petition for marquas to try out Nokia for a whole week :)
dhAmMXCBIcg,0,2021-02-02T23:34:46Z,Marques : Matte Black everything<br>Dave Lee : NO NO ...Matte white everything<br>Me: Fine with any colour untill it&#39;s in my budget
dhAmMXCBIcg,0,2021-02-02T23:34:45Z,I was 21 seconds too late to get the first like
dhAmMXCBIcg,1,2021-02-02T23:34:44Z,Best tech revewier there is
dhAmMXCBIcg,0,2021-02-02T23:34:40Z,Teleportation
dhAmMXCBIcg,0,2021-02-02T23:34:40Z,I like the intro
dhAmMXCBIcg,1,2021-02-02T23:34:40Z,Use me as the &quot;The intro is fucking lit&quot; button
dhAmMXCBIcg,1,2021-02-02T23:34:36Z,"I got my s21+ just because of the color, I even chose 128 gb model for the color, and god darn it I&#39;m more happy with my phone if I picked the ultra, and I have 200$ to spend on headphones!"
dhAmMXCBIcg,2,2021-02-02T23:34:35Z,Biggest problem is snapchat and insta story’s camera look so trash
dhAmMXCBIcg,0,2021-02-02T23:34:35Z,Early gang.
dhAmMXCBIcg,0,2021-02-02T23:34:35Z,"Yes, I would notice, I&#39;m just built different 😤"
dhAmMXCBIcg,0,2021-02-02T23:34:35Z,I may have to check this out
dhAmMXCBIcg,0,2021-02-02T23:34:34Z,MKBHD back at it again with the Quality 👌🏾
dhAmMXCBIcg,0,2021-02-02T23:34:31Z,I am never early
dhAmMXCBIcg,0,2021-02-02T23:34:23Z,iPhone 12 checks all the boxes and even has a glass back. Remember when people thought iPhones were overpriced
dhAmMXCBIcg,1,2021-02-02T23:34:23Z,That intro tho....👀
dhAmMXCBIcg,0,2021-02-02T23:34:23Z,Get Early ticket here 🎟️
dhAmMXCBIcg,270,2021-02-02T23:34:22Z,never thought i would see the day where marques actually really likes samsung flagships of the year
dhAmMXCBIcg,0,2021-02-02T23:34:19Z,First time I&#39;m early lmao
dhAmMXCBIcg,0,2021-02-02T23:34:19Z,"STOP! Your Late! Stop spamming &quot;1ST! OMG.&quot;<br><br><br><br><br>someone is always better than u in life, the truth hurts.<br><br><br><br>idk what im saying lol"
dhAmMXCBIcg,0,2021-02-02T23:34:18Z,Your intros are just the best☺️
dhAmMXCBIcg,0,2021-02-02T23:34:17Z,"Ngl, that&#39;s a beautiful phone"
dhAmMXCBIcg,1,2021-02-02T23:34:16Z,Hi nice video love💕😊
dhAmMXCBIcg,1,2021-02-02T23:34:15Z,Funfact nobody has watched the Video yet
dhAmMXCBIcg,0,2021-02-02T23:34:14Z,That intro was epic .... 👌
dhAmMXCBIcg,1,2021-02-02T23:34:13Z,Nice intro 😅👍
dhAmMXCBIcg,1,2021-02-02T23:34:11Z,<b>Yes I do notice it:</b><br>No microSD card<br>Display downgrade to 1080p<br>No charger in the box
dhAmMXCBIcg,0,2021-02-02T23:34:10Z,That intro was lit! 🔥
dhAmMXCBIcg,0,2021-02-02T23:34:10Z,That intro👌
dhAmMXCBIcg,0,2021-02-02T23:34:09Z,A thousand views in a minute holy
dhAmMXCBIcg,0,2021-02-02T23:34:09Z,wait i feel like the intro music is from some apple reveal trailer of some kind but i can’t remember which one
dhAmMXCBIcg,0,2021-02-02T23:34:09Z,First ever MKBHD video you&#39;ve watched?
dhAmMXCBIcg,1,2021-02-02T23:34:06Z,한글 자막은??
dhAmMXCBIcg,0,2021-02-02T23:34:02Z,Another great video!!!
dhAmMXCBIcg,0,2021-02-02T23:34:01Z,MKBHD is great!
dhAmMXCBIcg,0,2021-02-02T23:33:59Z,I have never been this early.
dhAmMXCBIcg,0,2021-02-02T23:33:59Z,Never been this early
dhAmMXCBIcg,0,2021-02-02T23:33:59Z,The intro is just AWESOME
dhAmMXCBIcg,1,2021-02-02T23:33:57Z,This video is crisp
dhAmMXCBIcg,0,2021-02-02T23:33:56Z,If you see this comment you&#39;re a legend
dhAmMXCBIcg,0,2021-02-02T23:33:55Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=123"">02:03</a> anyone? MKBHD .....M stands for Magic!  Show of hands ✋"
dhAmMXCBIcg,0,2021-02-02T23:33:54Z,Woah.. Intro is really COOOOL
dhAmMXCBIcg,0,2021-02-02T23:33:54Z,MKBHD has the best Intro for tech reviews
dhAmMXCBIcg,0,2021-02-02T23:33:52Z,Haven&#39;t been this early in awhile. No views
dhAmMXCBIcg,0,2021-02-02T23:33:52Z,its a cool looking phone
dhAmMXCBIcg,0,2021-02-02T23:33:51Z,@mr.wondertravel for cool Storys
dhAmMXCBIcg,0,2021-02-02T23:33:50Z,I love the intro . But why phones have to be so damn expensive
dhAmMXCBIcg,0,2021-02-02T23:33:49Z,Would I notice what? the word <b>series</b> being in the description twice in a row?
